text,class
'Türkiye İstatistik Kurumu Eylül ayı sanayi üretimi verisini açıkladı. Eylülde sanayi üretimi yüzde 3.2 arttı. Sanayinin alt sektörleri (2015=100 referans yıllı) incelendiğinde 2019 yılı Eylül ayında madencilik ve taşocakçılığı sektörü endeksi bir önceki yılın aynı ayına göre \%57 imalat sanayi sektörü endeksi \%34 ve elektrik gaz buhar ve iklimlendirme üretimi ve dağıtımı sektörü endeksi \%04 arttı.SANAYİ ÜRETİMİ BİR ÖNCEKİ AYA GÖRE \%32 ARTTI Sanayinin alt sektörleri (2015=100 referans yıllı) incelendiğinde 2019 yılı Eylül ayında madencilik ve taşocakçılığı sektörü endeksi bir önceki aya göre \%75 ve imalat sanayi sektörü endeksi \%33 artarken elektrik gaz buhar ve iklimlendirme üretimi ve dağıtımı sektörü endeksi \%14 azaldı.SANAYİ ÜRETİMİ BİR ÖNCEKİ YILIN AYNI ÇEYREĞİNE GÖRE \%04 AZALDI Takvim etkisinden arındırılmış sanayi üretimi 2019 yılı üçüncü çeyreğinde bir önceki yılın aynı çeyreğine göre \%04 azaldı. Bir önceki çeyreğe göre mevsim ve takvim etkilerinden arındırılmış sanayi üretimi ise \%16 arttı. ',Ekonomi
'Sıfır otomobil fiyatlarının bütçeleri zorlaması nedeniyle ikinci el otomobillere ilgi artıyor. Özellikle otomatik vitesli arabalar daha çok tercih edilmeye başlandı. Hürriyetten Burak Taşçının haberine göre sıfır araba almaya bütçesi yetmeyenlerin imdadına ikinci el arabalar yetişiyor. Model yılı kilometresi donanımı ve hasar durumuna göre fiyatlar değişiklik gösterse de bazı arabalar daha çok tercih ediliyor. Az yakması yedek parça ucuzluğu ikinci elde satış hızı gibi etkenler araba almada etkili. İkinci el otomobillerin bazılarına yaşları nedeniyle kredi çıkmasa da ihtiyaç kredisi faiz oranlarının uygun hale gelmesi nedeniyle ikinci ele rağbet sürüyor. İşte 50 bin liraya kadar alınacak ikinci el arabalarFiat Punto - 2011 modelDizel otomatik vites 110 bin kilometrede50 bin lira Peugeot 207 - 2009 modelBenzinli otomatik vites 70 bin kilometrede50 bin lira Honda Civic - 2006 modelBenzinli-LPG’li otomatik vites 145 bin kilometrede50 bin lira Renault Megane- 2009 modelDizel otomatik vites 195 bin kilometrede50 bin lira Citroen C-Elysee – 2014 modelBenzinli otomatik vitesi 115 bin kilometrede50 bin lira Volkswagen Passat – 2006 modelBenzinli otomatik vites 200 bin kilometrede50 bin lira Opel Astra – 2008 modelDizel otomatik vites 200 bin kilometrede50 bin lira Toyota Yaris – 2009 modelBenzinli otomatik vites 100 bin kilometrede50 bin lira Ford Focus – 2006 modelBenzin-LPG’li otomatik vites 158 bin kilometrede50 bin lira Volkswagen Golf – 2006 modelBenzin-LPG’li otomatik vites 115 bin kilometrede50 bin lira Chevrolet Cruze – 2010 modelBenzin-LPG’li otomatik vites 190 bin kilometrede50 bin lira Hyundai Getz – 2010 modelBenzinli otomatik vites 92 bin kilometrede50 bin lira ',Ekonomi
'Güney Afrika Hava Yolları çalışanların bağlı olduğu iki sendikanın grev kararı dolayısıyla cuma ve cumartesi günleri iç ve dış hat seferlerini durdurdu. Uzun süredir mali zorluklar yaşayan Güney Afrika Hava Yolları (SAA) çalışanlarının aldığı grev kararından sonra tüm uçuşlarını iptal ettiğini duyurdu. Hava yolu şirketinden yapılan açıklamada çalışanların bağlı olduğu iki sendikanın grev kararının ardından cuma ve cumartesi günleri tüm iç ve dış hat seferlerinin iptal edildiği belirtildi.Ülkedeki diğer hava yolu şirketlerinin bu karardan etkilenmeyeceği ifade edilen açıklamada yolculara yeniden rezervasyon yaptırmadan havalimanlarına gitmemeleri uyarısında bulunuldu. Güney Afrikanın milli ve bayrak taşıyıcı havayolu şirketi SAAnın mali sıkıntılar nedeniyle başlattığı yeniden yapılanma çerçevesinde yaklaşık 900 kişiyi işten çıkarmayı planladığı belirtiliyor.Ağır borç yükü altında olduğu ve 2011den bu yana hiç kar etmediği ifade edilen şirketin bu nedenle sendikalarla maaş artışlarına ilişkin anlaşmaya da varamadığı kaydediliyor. ',Ekonomi
'Sektörün doğrudan fiyatlara yansıyacağı için turizmi olumsuz etkileyebileceği itirazında bulunduğu konaklama vergisinde değişikliğe gidiliyor. Hürriyet’in edindiği bilgiye göre mevcut teklifte kademeli olması öngörülen bu verginin ilk haline döneceği yani fiyat üzerinden yüzde 2 olarak hesaplanması planlanıyor. Teklifin ilk halinde de konaklama vergisi yüzde 2 olarak öngörülürken Cumhurbaşkanının bu oranı 3 katına kadar arttırmaya ya da yüzde 1’e kadar indirmeye konaklama tesisisin türüne sınıfına ve bulunduğu yere göre farklılaştırmaya yetkili olması önerilmişti. Teklifin Plan ve Bütçe Komisyonu’ndaki görüşmelerinde bu maddede değişikliğe gidilerek konaklama vergisi konaklama tesisinin türüne göre farklılaştırılmış komisyondaki değişiklikle konaklama vergisinin 5 yıldızlı otel ve tatil köylerinde kişi başına gecelik 18 TL 4 yıldızlı otel ve tatil köylerinde 12 TL 3 yıldızlı otel ve belediye belgeli konaklama tesislerinde 9 TL 2 ve 1 yıldızlı otel pansiyon model apart otel ve kampinglerde 6 TL butik otel ve özel konaklama tesislerinde 18 TL diğerlerinde de 6 TL olarak uygulanması öngörülmüştü. Sektörün itirazlarını da dikkate alan AK Parti yönetimi Meclis Genel Kurulu’ndaki görüşmeleri dün başlayan teklifte konaklama vergisini önergeyle teklifin ilk halindeki gibi yüzde 2’ye çekmeyi düşünüyor. ',Ekonomi
'Yükseköğreitm Kurulu (YÖK) doçentlik belgelerinin e-Devlet kapısı üzerinden alınması için yapılan çalışmaların tamamlandığını açıkladı. YÖK’ten yapılan yazılı açıklamada Dijitalleşen YÖK mottosuyla son dönemlerde yükseköğretim alanında dijital ortamda birçok düzenlemenin hayata geçirildiği ve birçok yeniliğe imza atıldığı bildirildi. Bu kapsamda Online Tanıma ve Denklik Başvurusu YÖK Atlas YÖK Akademik Üniversite e-Kayıt Öğrenci Belgesi Mezun Belgesi Ulusal Tez Merkezi ve YÖK Mobil gibi özellikle e-Devlet kapısı üzerinden kolayca yürütülen hizmetlerin sunulmaya başlandığı hatırlatılan açıklamada son olarak doçentlik belgelerinin de e-Devlet kapısı üzerinden alınmasına imkan tanındığı belirtildi.Çalışmalar tamamlandıAçıklamada \"Üniversitelerarası Kurul (ÜAK) tarafından gerçekleştirilen doçentlik işlemlerinin hızlandırılması amacıyla doçentlik belgelerinin e-Devlet kapısı üzerinden alınmasına yönelik YÖK’ün bir süre önce başlatmış olduğu çalışmalar tamamlanarak doçent adaylarının hizmetine sunulmuştur.\"Kolayca erişecekler \"Artık doçent unvanı alan/almaya hak kazanan adaylar https://www.turkiye.gov.tr adresine giriş yaparak; YÖK Başkanlığı Doçentlik Belgesi Sorgulama hizmeti alanından Doçentlik Belgesini e-Devlet kapısı üzerinden kolayca edinebileceklerdir.\"Düzenlemeye gerek kalmayacak\"E-Devlet hizmeti üzerinden oluşturulan elektronik imzalı Doçentlik Belgesi uygulamaya girdikten sonra ÜAK tarafından ayrıca fiziki Doçentlik Belgesinin düzenlenmesine gerek kalmayacaktır\" denildi. ',Ekonomi
'3600 ek gösterge kimleri kapsayacak? 3600 ek gösterge düzenlemesinde son durum öğretmen hemşire din görevlisi ve polisler başta olmak üzere düzenlemeyle birlikte maaşlarında artış beklentisi olan kamu personelleri tarafından merakla araştırılıyor. Peki 3600 ek göstergede son durum ne? İşte merak edilen detaylar… 3600 ek gösterge düzenlemesinde son durum maaşlarında artış beklentisi olan kamu personelleri tarafından merakla araştırılıyor. Peki 3600 ek gösterge çıkacak mı? 3600 ek gösterge düzenlemesi kimleri kapsıyor? İşte merak edilen detaylar…3600 EK GÖSTERGE ZAMMI NE KADAR?Ek göstergenin yasalaşması durumunda memur maaşlarına 40 – 50 arası emekli maaşlarına ise 500 ile 750 TL arasında zam gelecek.EK GÖSTERGE KİMLERİ KAPSIYOR?Ek gösterge durumu yaklaşık 280 bin polis 1.1 milyon öğretmen 110 bin hemşire ve 110 bin din görevlisi olmak üzere toplamda 1 milyon 600 bin kişiyi etkileyecek.ÇELİK’TEN 3600 EK GÖSTERGE AÇIKLAMASI AK Parti Sözcüsü Ömer Çelik polis öğretmen din adamı ve hemşirelere verilen 3 bin 600 ek gösterge sözü hakkındaki soruyu şu şekilde cevapladı:\"Bu konudaki yaklaşımız pozitif bir yaklaşımdır. Herhangi bir şekilde negatif ele aldığımız konu yok. Arkadaşlarımız çalışıyorlar bu çalışmalarda polis hemşire din görevlisi ve öğretmenlere 3 bin 600 ek gösterge verilmesiyle ilgili yapılacak düzenleme söz konusu. Bu düzenlemede çalışılan konu bunun ekonomik disiplinle uygun takvime yerleştirilmesi. İkincisi personel sisteminde meslekler arası dengeler gözetilerek bunun yapılması. Ekonomik faaliyetin mali disiplin içinde uygun bir takvime yerleştirilmesi için ve meslekler arası dengeler gözetildiği için bütünsel bir çalışma yapılıyor. Zamanlaması Sayın Bakan tarafından açıklanacaktır. Bu konuda zaten karar verilmiştir. Pozitif yaklaşımımız sürmektedir.\"NE ZAMAN ÇIKACAK?Konuyla ilgili resmi bir tarih açıklaması gelmese de çalışmaların tamamlanmasının ardından ek gösterge müjdesinin yeni yılda duyurulması bekleniyor. ',Ekonomi
'2019 Black Friday indirimleri için çok kısa bir süre kaldı. Dünyada ‘Kara Cuma’ ülkemizde ise “Muhteşem Cuma’ ve ‘Efsane Cuma’ isimleriyle alışveriş tutkunlarının heyecanla beklediği indirimler gerçekleşiyor. Peki Black Friday ne zaman Kara Cuma hangi gün? Black Friday’in hangi güne denk geldiği bir süredir indirimleri bekleyen alışverişseverler tarafından araştırılıyor. Oyun teknoloji kıyafet ve daha birçok alanda indirim gününün yaşanacağı Black Friday her yıl kasım ayı içerisine denk geliyor.2019 BLACK FRİDAY NE ZAMAN?Her yıl kasım ayının son cuması idrak edilen Black Friday 2019 yılında 29 Kasım’a denk geliyor. Yani 29 Kasım 2019 Cuma günü Kara Cuma indirimlerinin olacağını gün olacak.BLACK FRİDAY TARİHİ Bu alışveriş gününe tarihte ilk defa 1961 yılında gazetelerde Black Friday olarak bahsedilmiştir. O gün de Philadelphiada alışverişten dolayı oluşan yoğun trafik ve zorluklar nedeniyle bu isim verilmiştir. Son yıllarda bu gün hem insanlar hem de mağazalar için olumlu şekilde karşılanmaktadır. Walmart gibi ünlü mağazalar her yıl kapılarını müşterilerine daha erken açmaktadırlar ve işçilerin mesaisi daha yoğun geçmektedir. ',Ekonomi
'İstanbulun yabancı turistlerin gözdesi haline gelmesiyle kruvaziyer turizmi canlandı. Tarihi yarımadaya peş peşe kruvaziyerler yanaşıyor. Malta bayraklı Celestyal Crystal adlı 9 katlı lüks gemi de 380 yolcusu ve 220 mürettebatıyla Sarayburnu Limanına geldi. Kış aylarında da İstanbula turistlerin ilgisi yoğun. Son aylarda turistler kruvaziyer gemileri ile İstanbula geliyor. Peş peşe gelen gemilere bir yenisi eklendi. Malta bayraklı Celestyal Crystal adlı 9 katlı lüks yolcu gemisi 380 yolcusu ve 220 mürettebatıyla dün akşam saatlerinde Sarayburnu Limanına yanaştı. Gemide bulunan turistler özellikle tarihi yarımadayı ve İstanbul Boğazını gezip alışveriş yapacaklar. Lüks yolcu gemilerinin İstanbula uğraması yerli turistlerin de kruvaziyer turizmine ilgi göstermesini sağladı. Yolcu gemisi İstanbuldan Türklerin de aralarında olduğu 400 yolcu daha alıp bugün hareket edecek. 2020 YILINDA YOĞUN TALEP VAR Kasım Aralık ve Ocak aylarında İstanbula daha fazla kruvaziyer gemisi gelmesi bekleniyor. Kruvaziyer turizminin ülkeye ve İstanbula çok büyük katkısı olduğunu söyleyen Sarayburnu Liman Müdürü Akın Demir \"Sarayburnu Liman işletmeleri olarak yurt dışından gelen turistlere en iyi hizmet veren bir devlet kurumuyuz. Şu an limanımızda bulunan gemi Yunanistan Pireden kalktı. 6 gün 7 gece olan bir seferi var. Gemi yerli ve yabancı turistlerinde katılımıyla buradan hareket edip önce Çanakkale daha sonra Yunan adalarını gezip Salı günü tekrar limanımıza gelecek. Bu geminin burada bulunması kış turizmine katkı sağlamakta. Geminin Kasım sonuna kadar iki seferi daha bulunmaktadır. Bu geminin diğer gemilerin gelmesine emsal teşkil ettiği gibi 2020 yılında inanılmaz talepler ile karşı karşıyayız. Ülkemizin gelir kaynağı açısından en büyük gelir kaynağı olan kruvaziyer yolcu gemileri bizim için olmazsa olmazımızdır. Çünkü İstanbul dünya başkentidir. Turistlerin İstanbulu görmesi şarttır\" dedi. Demir \"İstanbulu görmeyen bir turist dünyayı gezdim diyemez. Taleplerin yoğun olması ve İstanbulun ön plana çıkması bizim için çok büyük bir kazanç. Ülkemizin şu günlerde dik duruşu ve belirgin şekilde yaptığı hamleler ülkemize geri dönüşleri çok iyi oldu. İstanbul bizim olduğu kadar tüm dünyanın gezip ziyaret etmesi gerek yerdir\" dedi. ',Ekonomi
'Şehirler arası yük ve yolcu taşıyan ticari araçlar için kış lastiği takma zorunluluğu 1 Aralıkta başlayacak. Ulaştırma ve Altyapı Bakanlığınca Karayolları Trafik Kanunu gereği yolcu ve eşya taşımalarında kullanılan araçların kış lastiği takmaları illerin hava ve iklim şartlarına göre yılın belirli dönemi için zorunlu tutuluyor. Söz konusu yetki Bakanlıkça valiliklere de devredilebiliyor.Araçların denetimi Bakanlığın yetkilendirdiği personelin yanı sıra Emniyet Genel Müdürlüğü Jandarma Genel Komutanlığı ve Ticaret Bakanlığının sınır kapılarındaki birimleri ve belediyelerin denetim birimleri tarafından yapılıyor.Kış lastiği takma zorunluluğu 1 Aralıkta başlayacak ve 1 Nisan 2020ye kadar devam edecek. Kurala uymayan araçların sürücülerine 625 lira ceza kesilecek.Söz konusu ceza Hazine ve Maliye Bakanlığı tarafından açıklanacak yeniden değerleme oranı çerçevesinde 1 Ocak 2020 itibarıyla güncellenecek.Kış lastiği \"hususi\" değil \"ticari\" araçlarda zorunluYük ve yolcu taşımacılığı yapanlar dışındaki hususi araçlar için uygulama zorunlu değil ancak can ve mal güvenliğiyle sorunsuz seyahat için kış şartlarında tüm araçlarda kış lastiği kullanılması gerekiyor.Söz konusu uygulamayla kış şartlarına göre önlemini almayan kış lastiği olmayan araçların yolu kapatması ve insanların mağduriyete uğraması önlenmeye çalışılıyor.Kış lastikleri 7 derecenin altındaki sıcaklıklarda ıslak karlı ve çamurlu zeminlerde yaz lastiklerine oranla daha iyi yol tutuş ve yüksek güvenlik sağlıyor. Lastik ömrüne dikkatMotorlu Araç Satıcıları Federasyonu (MASFED) Başkanı Aydın Erkoç AA muhabirine trafiğin daha güvenli seyredebilmesi olası trafik kazalarının önüne geçilebilmesi için lastik değişimi kadar alınan lastiğe de dikkat edilmesi gerektiğini söyledi.Aracınız kışa hazır mı?Bir araçta kazaya sebebiyet veren unsurların başında lastiğin geldiğine işaret eden Erkoç araçta kullanılan lastiklerin de mevsime uygun olması gerektiğini bildirdi.Erkoç sürücülerin 1 Aralıktan önce lastik değişimlerini yapmaları önerisinde bulunarak lastik değişiminde dikkat edilmesi gereken hususlara ilişkin şunları söyledi: \"Lastik ömrüne dikkat edin. Kışlık ya da yazlık lastik alınırken tarihine de mutlaka bakılmalı. Çünkü lastiğin hiç kullanılmasa dahi belli bir raf ömrü vardır. Bekletilmiş ömrü dolmuş lastikler özelliğini kaybeder balans da tutmaz. Sıfır lastikler depolarda çok bekletildiğinde deformasyona uğrayabilir. Lastiğin ortalama ömrü 40 bin kilometredir buna dikkat edilmeli. Zaten rot balansa gittiğinde bunun bilgisi de alınabilir. Kazaların sebeplerinin başında lastikler gelmektedir. Bu sebeple vatandaşlarımızı uyarıyoruz ve bu konuda hassas davranmalarını istiyoruz.\" ',Ekonomi
'Miras çoğu zaman aileler arasında büyük sorunlara yol açıyor. Özellikle ev paylaşımında anlaşmazlık yaşanıyor. Miras kalan evde kim ne kadar paya sahip vergisi var mı miras kalan ev hangi şartlarda satılır? Merak edilenleri derledik. Aile ilişkilerinde en temel sorunlardan birisi de miras... Çoğu zaman aileler arasında mirasın paylaşılması nedeniyle anlaşmazlıklar çıkıyor. Anlaşmazlıkların en büyüğü de ev paylaşımında yaşanıyor. Gayrimenkul Hukuku Uzmanı Avukat Mehmet Aslan ev miras kalması durumunda yapılacakları anlattı. Kimin payı ne kadar? Miras kalan evin vasiyetname olmaması durumunda mirasçılara hangi oranlarda pay edileceği Medeni Kanun’da belirlenmiştir.Buna göre;Miras bırakanın çocukları eşit olarak mirasçı olur. Örneğin ev iki kardeşe kalmışsa yarı yarıya pay edilir ve evin yarı hissesi bir kardeşin diğer yarısı diğer kardeşin olur. Altsoyu (çocukları) bulunmayan miras bırakanın mirasçıları eşit olarak anne ve babası olur. Eğer sağ kalan eş ve çocukları varsa sağ kalan eşe evin dörtte biri kalan dörtte üçü eşit şekilde kardeşlere kalır. Vasiyetname varsa Vasiyetname nedeniyle paylaşım yapıldığı durumlarda ise miras bırakan evin yarısını dilediği kişiye bırakabilir. Bu durumda kalan yarısı ise Medeni Kanun’da belirlenen oranlara göre diğer mirasçılara kalır. Ayrıca miras bırakan hiçbir suretle çocuklarına ve eşine kalan evin yarısından fazlasını başkasına miras olarak bırakamaz. Buna aykırı yapılan vasiyetnameler mahkeme yoluyla iptal edilebilir. Evi üzerinize nasıl alırsınız? Evi mirasçılardan herhangi birisi tapu sicil müdürlüğüne müracaat ederek kimlik aslı fotoğraf zorunlu deprem sigortası mirasçılık belgesi miras bırakana ait ilgili vergi dairesinden alınan veraset ve intikal vergisinin ödendiğini gösterir belgeyi sunarak üzerine alabiliyor. Tapu harcı yok Miras kalan ev tapu harcından muaf tutuluyor. Bu nedenle miras kalan evi üzerine almak isteyenler tapu sicil müdürlüğüne sadece döner sermaye işletmesince belirlenen tarifeye göre 2019 için 128 lira ücret ödüyor. Bu tutar dışında vergi dairesine Veraset ve İntikal Vergisi ödeniyor. Veraset yoluyla intikal eden malların evlatlıklar da dahil olmak üzere çocuklar ve eşten her birine düşen miras paylarının 2019 yılı için 250 bin 125 lirası eşin yalnız başına mirasçı olması halinde ise kendisine isabet eden miras payının 2019 yılı için 500 bin 557 lirası istisna oluyor. İntifa hakkı Eşlerden biri vefat ettiğinde vefat eden eşin evdeki hissesi mirasçılarına pay edilir. Bu durumda sağ kalan eş evin tamamına sahip olamazsa evden tahliyesi gündeme gelebilir. Bu durumu engellemek için ölmeden önce eşe intifa hakkı tanıyarak evin tüm kullanım hakkını sağ kalan eşe bırakma yolu seçilebilir. Satılabilir mi? Evin birden fazla kişiye miras kalması durumunda mirasçılar eve elbirliği ile sahip olur. Eğer intikal işlemi yapılırken tüm mirasçılar tapuda hazır bulunuyorsa ve intikalin paylı mülkiyet esası ile yapılmasını talep ediyorsa mirasçılar eve paylı mülkiyet esası ile sahip olur. Bu durumda mirasçılar kendi paylarını üçüncü kişiye satabilir. Mirasçılar eve elbirliği halinde sahipse tüm mirasçıların rızası olmadan herhangi biri payını üçüncü kişilere satamaz. Böyle durumlarda izale-i şüyu diye adlandırılan ortaklığın giderilmesi davası ile ev icra dairesi kanalıyla açık artırma usulü ile satılır. Ev satılırsa nasıl bölüşülür? Miras kalan evin satılması durumunda satış sonucunda elde edilen bedel mirasçılara mirasçılık belgesinde görülen oran doğrultusunda paylaştırılır. Örneğin 500 bin liralık bir ev satılırsa payı 1/2 olan mirasçı satış bedelinin 250 bin lirasını talep edebilir. ',Ekonomi
